lat,lon,index,name,Coordinates
22.4348567,114.0849582,931,Shek Kong Airfield,"22.4348567, 114.0849582"
-37.6690123,144.8410273,932,Melbourne Airport,"-37.6690123, 144.8410273"
-37.7264098,144.9014875,933,Essendon Airport,"-37.72640979999999, 144.9014875"
-37.669125,144.851627,934,Qantas Valet Parking Melbourne Domestic Airport,"-37.66912500000001, 144.851627"
-37.727976,144.895209,935,Heli Experiences,"-37.727976, 144.895209"
-37.9766546,145.0972832,936,Moorabbin Airport,"-37.9766546, 145.0972832"
-37.812828,144.954432,937,Jet Airways,"-37.812828, 144.954432"
-37.9726036,145.0927822,938,Microflite Helicopter Services,"-37.9726036, 145.0927822"
-37.6705637,144.8501137,939,Melbourne Airport,"-37.6705637, 144.8501137"
-37.6685386,144.8548077,940,Qantas Valet Parking,"-37.6685386, 144.8548077"
-37.6857705,144.8551845,941,Tigerair Head Office,"-37.6857705, 144.8551845"
-37.6971864,144.8782459,942,Melrose Parking,"-37.69718640000001, 144.8782459"
-37.7279916,144.8951825,943,Ausjet Helicopters,"-37.7279916, 144.8951825"
-37.8109063,144.9601941,944,Vedaleon Technologies,"-37.8109063, 144.9601941"
-37.8222638,144.9568122,945,Melbourne Helipad,"-37.8222638, 144.9568122"
-37.825958,144.962242,946,Online Chauffeur Service Melbourne - Ticktoc,"-37.825958, 144.962242"
-37.5181098,144.7027734,947,Sunbury Airfield,"-37.5181098, 144.7027734"
-37.4477767,144.8573609,948,Northern Flying Group,"-37.4477767, 144.8573609"
-37.69456,145.36835,949,Lilydale Airport,"-37.69456, 145.36835"
-37.673649,144.8493937,950,Smoking Area Melbourne Airport T4,"-37.673649, 144.8493937"
-37.6717457,144.8489713,951,Melbourne Airport T3 Departure,"-37.6717457, 144.8489713"
35.7719867,140.3928501,952,Narita International Airport,"35.7719867, 140.3928501"
35.8585645,140.2420411,953,Otone Airstrip,"35.8585645, 140.2420411"
36.1778435,140.4076491,954,Ibaraki Airport,"36.17784350000001, 140.4076491"
35.8649409,140.2374034,955,ï¼ˆæ ªï¼‰æ—¥æœ¬ãƒ¢ãƒ¼ã‚¿ãƒ¼ã‚°ãƒ©ã‚¤ãƒ€ãƒ¼ã‚¯ãƒ©ãƒ–,"35.8649409, 140.2374034"
35.7735822,140.3883048,956,Narita International Airport Terminal 2,"35.77358220000001, 140.3883048"
35.7739896,140.3879152,957,æˆ�ç”°å›½éš›ç©ºæ¸¯ç¬¬2ã‚¿ãƒ¼ãƒŸãƒŠãƒ« å‡ºç™º åŒ—å�£ã‚²ãƒ¼ãƒˆ,"35.7739896, 140.3879152"
35.9039585,140.2378023,958,Ryugasaki Airfield,"35.9039585, 140.2378023"
35.671126,140.082929,959,HATAãƒ‰ãƒ­ãƒ¼ãƒ³ãƒ•ã‚£ãƒ¼ãƒ«ãƒ‰å�ƒè‘‰ï¼ˆãƒ‰ãƒ­ãƒ¼ãƒ³å±‹å¤–é£›è¡Œç·´ç¿’å ´ï¼‰,"35.67112600000001, 140.082929"
35.6628136,140.0829747,960,æ ªå¼�ä¼šç¤¾ãƒ€ã‚¤ãƒ¤ã‚µãƒ¼ãƒ“ã‚¹|ãƒ‰ãƒ­ãƒ¼ãƒ³ç©ºæ’®ãƒ»é£›è¡Œå ´é�‹å–¶ãƒ»ã‚¹ã‚¯ãƒ¼ãƒ«é�‹å–¶ãƒ»ãƒ¡ãƒ‡ã‚£ã‚¢é�‹å–¶,"35.6628136, 140.0829747"
35.9159804,139.9933467,961,Ultra Light Plane Moriya Airstrip,"35.9159804, 139.9933467"
35.900592,140.006869,962,Fuse Helipad,"35.900592, 140.006869"
36.1168758,140.1304333,963,Tsukuba Helipad,"36.1168758, 140.1304333"
35.9296932,139.9740487,964,Tokyo Flight Park Moriya Airstrip,"35.9296932, 139.9740487"
35.7633921,140.3869308,965,ç¬¬ï¼‘æ—…å®¢ã‚¿ãƒ¼ãƒŸãƒŠãƒ«å�—ã‚¦ã‚¤ãƒ³ã‚°,"35.7633921, 140.3869308"
35.7651663,140.3845305,966,ç¬¬ï¼‘æ—…å®¢ã‚¿ãƒ¼ãƒŸãƒŠãƒ«åŒ—ã‚¦ã‚¤ãƒ³ã‚°,"35.7651663, 140.3845305"
35.7700123,140.3859129,967,æˆ�ç”°å›½éš›ç©ºæ¸¯ç®¡åˆ¶å¡”,"35.7700123, 140.3859129"
35.7809995,140.3864598,968,ç¬¬3æ—…å®¢ã‚¿ãƒ¼ãƒŸãƒŠãƒ«ã‚µãƒ†ãƒ©ã‚¤ãƒˆ,"35.78099949999999, 140.3864598"
35.814144,140.3716357,969,æˆ�ç”° VOR/DME,"35.814144, 140.3716357"
35.689616,140.2425344,970,ãƒ˜ãƒªãƒ�ãƒ¼ãƒˆ,"35.689616, 140.2425344"
35.8079064,140.2417245,971,å�°æ—›ãƒ©ã‚¸ã‚³ãƒ³ã‚¯ãƒ©ãƒ–,"35.8079064, 140.2417245"
49.020896,2.4547041,972,Comfort Hotel CDG Goussainville,"49.020896, 2.4547041"
48.7262433,2.3652472,973,Orly Airport,"48.7262433, 2.3652471999999998"
48.9614725,2.437202,974,Paris Airport-Le Bourget,"48.9614725, 2.437202"
49.0011492,2.5145636,975,Transparc 95,"49.00114920000001, 2.5145636"
49.045132,2.347683,976,Aero Club Enghien Moisselles,"49.045132, 2.347683"
49.0096906,2.5479245,977,Charles de Gaulle Airport,"49.0096906, 2.547924499999999"
48.7497178,2.1111166,978,Aerodrome of Toussus-le-Noble,"48.7497178, 2.1111166"
48.8226148,2.6247073,979,Airfield Lognes,"48.82261479999999, 2.6247073"
48.8775548,2.4764837,980,Air China,"48.87755479999999, 2.4764837"
48.8227246,2.625954,981,AÃ©ro Club Sadi Lecointe,"48.82272460000001, 2.625954"
49.0436647,2.6262986,982,Parking Roissy Discount,"49.0436647, 2.6262986"
48.9483123,2.4355864,983,BNIA/BRIA du Bourget,"48.9483123, 2.4355864"
48.98839,2.518291,984,G-OPS,"48.98839, 2.518291000000001"
48.9573437,2.0619448,985,TOUS A BORD,"48.95734369999999, 2.0619448"
48.7406072,2.3592604,986,AÃ©roports de Paris Management (ADPM),"48.7406072, 2.3592604"
48.8885518,2.2226012,987,AIRPORT TAXIPRO,"48.88855179999999, 2.2226012"
48.8858341,2.4006832,988,Paris Airport Service System,"48.8858341, 2.4006832"
48.695386,2.3008945,989,NEO COMPUTING,"48.69538600000001, 2.300894500000001"
48.837677,2.621002,990,TAXI FREDERIC LOGNES/FERRIERES EN BRIE/ MARNE LA VALLEE,"48.83767700000001, 2.621002"
48.871684,2.2895802,991,ProTours,"48.87168399999999, 2.2895802"
19.3881375,-99.1392592,992,Hotel Harare,"19.3881375, -99.1392592"
19.4305395,-99.0641063,993,Airbus Helicopters Mexico,"19.4305395, -99.06410629999999"
19.571954,-99.2926631,994,Aerodromo Mexiquense Doctor Jorge JimÃ©nez Cantu,"19.571954, -99.2926631"
19.3679347,-99.2597178,995,HELIGROUP SA DE CV,"19.3679347, -99.25971779999999"
19.277032,-98.942964,996,SITA,"19.277032, -98.94296399999999"
19.4439932,-99.0800255,997,Transportes Jow S.A. de C.V. ( Contacto: LIc. Julio Salas).,"19.4439932, -99.08002549999999"
19.3588483,-99.142579,998,Agente de Seguros - DF,"19.3588483, -99.142579"
19.5289079,-99.2489695,999,Roga HelicoptÃ©ros,"19.5289079, -99.2489695"
19.525473,-99.265798,1000,Timca Aeronautica,"19.525473, -99.26579799999999"
19.429961,-99.0710611,1001,SAGARPA,"19.429961, -99.0710611"
19.4287756,-99.0729037,1002,Aviacsa,"19.4287756, -99.0729037"
19.430238,-99.0667915,1003,Hangar Mantenimiento Interjet,"19.430238, -99.0667915"
19.4309676,-99.0679724,1004,seneam HANGAR,"19.4309676, -99.0679724"
19.44323,-99.080366,1005,Agencia Aduanal y LogÃ­stica de MÃ©xico,"19.44323, -99.080366"
19.4315245,-99.0634277,1006,STAM,"19.4315245, -99.06342769999999"
19.4178676,-99.0776712,1007,LOGISTICA TORRES,"19.4178676, -99.07767120000001"
19.424355,-99.100401,1008,Servicios veterinarios ItzamnÃ¡ Mundo Animal,"19.42435499999999, -99.10040099999999"
19.4678798,-99.122593,1009,Agencia Aduanal Aduamex,"19.4678798, -99.122593"
19.3732724,-99.0611391,1010,COA - CoordinaciÃ³n de Operaciones AÃ©reas,"19.3732724, -99.06113909999999"
19.3676374,-99.1817901,1011,Click Tour Mexico,"19.3676374, -99.1817901"
55.4103069,37.9024513,1012,Domodedovo Moscow Airport,"55.41030689999999, 37.9024513"
55.599648,37.2712341,1013,Vnukovo International Airport,"55.59964799999999, 37.2712341"
55.6228593,38.0607605,1014,Aeroport Bykovo,"55.62285929999999, 38.0607605"
55.5108222,37.5099851,1015,Ostafyevo Airport,"55.5108222, 37.5099851"
55.4238081,37.8797797,1016,Domodedovo Business Aviation Center,"55.4238081, 37.87977970000001"
55.4137743,37.8977314,1017,Aviatsionnyye Gruzoperevozki,"55.4137743, 37.8977314"
55.5619117,38.1180579,1018,Zhukovsky International Airport,"55.5619117, 38.1180579"
55.5032028,37.5187099,1019,"Ostaf'yevo, Aeroport Ooo ""Aviapredpriyatiye ""Gazpromavia""","55.5032028, 37.5187099"
55.704592,37.615699,1020,ÐžÐžÐž Â«ÐŸÐ Ð•ÐœÐ¬Ð•Ð  Ð�Ð­Ð ÐžÂ»,"55.70459199999999, 37.615699"
55.7869504,37.8651094,1021,Ð’/Ð¿ Ð’Ð¾Ð»Ð³Ð°-Ð‘Ð°Ð»Ð°ÑˆÐ¸Ñ…Ð°,"55.78695039999999, 37.8651094"
55.0671943,37.8871914,1022,"Aerodrom ""Torbeyevo Start""","55.0671943, 37.8871914"
55.7592384,37.7579231,1023,Aeroklub,"55.75923840000001, 37.7579231"
55.5936414,37.2424323,1024,Vnukovo-3,"55.5936414, 37.2424323"
55.307127,38.5955609,1025,"Aviatsentr ""Voskresensk""","55.30712699999999, 38.5955609"
55.7737808,37.6303413,1026,Ooo A-Port,"55.7737808, 37.6303413"
55.6156331,37.2771607,1027,Express Line,"55.6156331, 37.2771607"
55.7379494,37.5100711,1028,YUNEEC Ð Ð¾Ñ�Ñ�Ð¸Ñ�,"55.7379494, 37.51007109999999"
55.602876,37.289201,1029,Tchaikovsky Premier Lounge,"55.60287599999999, 37.289201"
55.6156331,37.2771607,1030,"Ð’Ð½ÑƒÐºÐ¾Ð²Ð¾ ÐœÐµÐ¶Ð´ÑƒÐ½Ð°Ñ€Ð¾Ð´Ð½Ñ‹Ð¹ Ð�Ñ�Ñ€Ð¾Ð¿Ð¾Ñ€Ñ‚, Ð Ð¾Ð·Ñ‹Ñ�Ðº Ð‘Ð°Ð³Ð°Ð¶Ð° (Ð’Ð½ÑƒÑ‚Ñ€Ð¸Ñ€Ð¾Ñ�Ñ�Ð¸Ð¹Ñ�ÐºÐ¸Ðµ Ð ÐµÐ¹Ñ�Ñ‹)","55.6156331, 37.2771607"
55.782442,37.6012599,1031,Zal Vip,"55.782442, 37.6012599"
36.9043327,30.8018768,1032,Antalya Airport,"36.9043327, 30.8018768"
36.916388,30.804784,1033,ICF Airports,"36.916388, 30.804784"
36.890881,30.685419,1034,Armoni Rent A Car Mietwagen Antalya Autovermietung,"36.890881, 30.685419"
36.600953,30.566854,1035,"Everytime Car Rental, Limousine and Luxury Car Rental","36.600953, 30.566854"
36.8992991,30.8024008,1036,DÄ±ÅŸ Hatlar OtogarÄ± 2,"36.8992991, 30.8024008"
36.91013,30.801087,1037,Antalya HavalimanÄ± GÃ¼mrÃ¼k MÃ¼dÃ¼rlÃ¼ÄŸÃ¼,"36.91013, 30.801087"
36.9086116,30.8032963,1038,DÄ±ÅŸ Hat CÄ±p,"36.9086116, 30.8032963"
36.910874,30.800771,1039,Vip Lounge,"36.91087400000001, 30.80077100000001"
36.912445,30.8024437,1040,Antalya Airport Domestic Terminal,"36.912445, 30.8024437"
36.9126845,30.8025325,1041,Antalya HavaalanÄ± Giden Yolcu Peronu,"36.9126845, 30.80253250000001"
36.9147978,30.803053,1042,Antalya Airport International Terminal 1,"36.9147978, 30.80305299999999"
36.936551,30.819853,1043,Transfer7.com,"36.936551, 30.819853"
36.859345,30.78389,1044,SunShuttles.com - Airport Transfers Antalya,"36.859345, 30.78389"
37.0947301,30.6447212,1045,Turkish Aeronautical Association Karain Airport and Education MR.,"37.0947301, 30.6447212"
36.6993535,30.574926,1046,Ð’ÐµÑ€Ñ‚Ð¾Ð»ÐµÑ‚Ð½Ð°Ñ� ÐŸÐ»Ð¾Ñ‰Ð°Ð´ÐºÐ°,"36.6993535, 30.574926"
36.600834,30.4856899,1047,Manavgat Model UÃ§ak KulÃ¼bÃ¼ Pisti,"36.60083400000001, 30.48568989999999"
37.2931477,30.9276854,1048,BaÄŸbelen Helikopter Pisti,"37.2931477, 30.9276854"
25.0796514,121.234217,1049,Taiwan Taoyuan International Airport,"25.0796514, 121.234217"
25.067566,121.552699,1050,Taipei Songshan Airport,"25.067566, 121.552699"
24.8208043,120.9524533,1051,Hsinchu Air Base,"24.8208043, 120.9524533"
25.077012,121.231976,1052,AU BON PAIN(æ©Ÿå ´åº—),"25.077012, 121.231976"
25.0811497,121.2371882,1053,Taiwan Taoyuan International Airport Terminal 1 Arrival Hall,"25.0811497, 121.2371882"
25.0817983,121.2379222,1054,è‡ºç�£æ¡ƒåœ’åœ‹éš›æ©Ÿå ´ç¬¬ä¸€èˆªå»ˆå‡ºå¢ƒå¤§å»³ Taiwan Taoyuan International Airport Terminal 1 Departure hall,"25.0817983, 121.2379222"
25.0796514,121.234217,1055,ç¬¬ä¸€èˆªå»ˆå…¥å¢ƒé�Šè¦½è»Šä¹˜è»Šè™•,"25.0796514, 121.234217"
25.0766131,121.2333151,1056,More Premium Lounge,"25.0766131, 121.2333151"
25.0862479,121.2442636,1057,æ©Ÿå ´æ—¥æœˆäº­äº­è»Šå ´,"25.0862479, 121.2442636"
25.0647179,121.286187,1058,å�°ç�£å‹�è¼�åœ‹éš›è‚¡ä»½æœ‰é™�å…¬å�¸,"25.0647179, 121.286187"
25.0492632,121.193945,1059,China Airlines,"25.0492632, 121.193945"
25.0103064,121.3325408,1060,è™Žé ­å±±å�œæ©Ÿå�ª,"25.0103064, 121.3325408"
24.9317413,121.2473169,1061,é¾�å´—èˆŠæ©Ÿå ´,"24.9317413, 121.2473169"
24.996336,121.494421,1062,å¤§å„„åœ‹éš›å¿«é�žæœ‰é™�å…¬å�¸,"24.996336, 121.494421"
25.0124342,121.5084674,1063,åŒ—å�€çµ„é�‹ åŒ—å�€OA,"25.01243419999999, 121.5084674"
25.0339639,121.5644722,1064,æ‘©çˆ¾åœ‹éš›å•†å‹™é›†åœ˜,"25.0339639, 121.5644722"
25.0339639,121.5644722,1065,The More International Group,"25.0339639, 121.5644722"
25.0339639,121.5644722,1066,ã‚¶ãƒ»ãƒ¢ã‚¢å›½éš›ãƒ“ã‚¸ãƒ�ã‚¹ã‚°ãƒ«ãƒ¼ãƒ—,"25.0339639, 121.5644722"
24.9919695,121.3099283,1067,æ¡ƒåœ’åœ‹æ°‘å°�å­¸æ“�å ´,"24.9919695, 121.3099283"
25.1763175,121.4214216,1068,å�œæ©Ÿå�ª,"25.1763175, 121.4214216"
47.4582165,8.5554755,1069,Zurich Airport,"47.4582165, 8.5554755"
47.4387377,8.5657338,1070,Dorint Airport-Hotel ZÃ¼rich,"47.4387377, 8.5657338"
47.4538004,8.5569909,1071,Gate A,"47.4538004, 8.556990899999999"
47.4466408,8.5692259,1072,Custodio AG,"47.4466408, 8.5692259"
47.45332,8.57378,1073,Cat Aviation AG,"47.45332, 8.57378"
47.6906235,8.527648,1074,Segelflugplatz Schmerlat,"47.6906235, 8.527648000000001"
47.4642057,8.3260835,1075,"Taxi KWENT Flughafentransfer ab 75,- CHF","47.4642057, 8.326083499999998"
47.759435,8.773141,1076,Flugplatz Hilzingen,"47.759435, 8.773140999999999"
47.237785,8.514484,1077,Albis Wings,"47.237785, 8.514484"
47.4516489,8.5773051,1078,Deutsche Lufthansa AG,"47.4516489, 8.5773051"
47.2384132,8.5164525,1079,"RundflÃ¼ge, justflying.ch","47.2384132, 8.5164525"
47.4532886,8.573636,1080,Privatport Zurich,"47.4532886, 8.573636"
47.4533709,8.57379,1081,General Aviation Center (GAC),"47.4533709, 8.573789999999999"
47.4457579,8.5495875,1082,Flughafen ZÃ¼rich AG (Hauptsitz),"47.4457579, 8.5495875"
47.4378559,8.5622229,1083,Suisseparking GmbH,"47.4378559, 8.5622229"
47.433265,8.573439,1084,Swiss Airport Taxi,"47.433265, 8.573439"
47.557375,8.479463,1085,MGUL Modellflugplatz Glattfelden,"47.557375, 8.479462999999999"
47.4630133,8.3323606,1086,Taxi Wettingen & Baden,"47.46301329999999, 8.332360599999998"
47.5338763,8.7749742,1087,Hangflugplatz MG - MÃ¶rsburg,"47.5338763, 8.774974199999999"
47.5359244,8.7767082,1088,Bisenhang MG - MÃ¶rsburg,"47.5359244, 8.7767082"
40.8376002,-73.7162416,1089,Sands Point Seaplane Base,"40.8376002, -73.7162416"
40.6413111,-73.7781391,1090,John F. Kennedy International Airport,"40.64131109999999, -73.77813909999999"
40.6895314,-74.1744624,1091,Newark Liberty International Airport,"40.68953140000001, -74.1744624"
40.7769271,-73.8739659,1092,LaGuardia Airport,"40.7769271, -73.8739659"
41.0683325,-73.7086641,1093,Westchester County Airport,"41.0683325, -73.7086641"
40.858332,-74.061497,1094,Teterboro Airport,"40.858332, -74.061497"
40.7261266,-73.4167921,1095,Republic Airport,"40.7261266, -73.4167921"
40.6157109,-74.243417,1096,Linden Airport,"40.61571089999999, -74.243417"
40.6930717,-74.0568805,1097,Liberty State Park Heliport,"40.6930717, -74.05688049999999"
40.9510462,-74.3136101,1098,Lincoln Park Airport,"40.95104619999999, -74.31361009999999"
40.8755647,-74.2782674,1099,Essex County Airport,"40.87556470000001, -74.27826739999999"
40.751939,-73.971778,1100,U.S. Private Jets,"40.751939, -73.971778"
40.7975621,-74.4157549,1101,Morristown Airport (MMU),"40.7975621, -74.4157549"
40.701457,-74.009225,1102,Saker Aviation Services,"40.701457, -74.009225"
40.7285182,-73.9592832,1103,AirportLostandFound.com,"40.7285182, -73.9592832"
40.8600991,-73.5962375,1104,Merrill Glen Cove Heliport,"40.8600991, -73.5962375"
40.9028766,-74.1329208,1105,Lembo Heliport,"40.90287660000001, -74.1329208"
40.6735622,-74.1907206,1106,Park2Go Airport Parking,"40.6735622, -74.19072059999999"
40.782915,-74.2178881,1107,Soverel Park Heliport,"40.78291499999999, -74.2178881"
41.1127788,-73.8628373,1108,IBM Mount Pleasant Heliport,"41.11277880000001, -73.8628373"
26.0742344,-80.1506022,1109,Fort Lauderdale-Hollywood International Airport,"26.0742344, -80.1506022"
25.9074498,-80.2774304,1110,Miami-Opa Locka Executive Airport,"25.9074498, -80.2774304"
26.2005969,-80.1714202,1111,Fort Lauderdale Executive Airport,"26.2005969, -80.1714202"
25.795865,-80.2870457,1112,Miami International Airport,"25.795865, -80.2870457"
26.3828977,-80.1011274,1113,Boca Raton Airport Authority,"26.3828977, -80.1011274"
26.1187761,-80.1388223,1114,Las Olas Centre I,"26.1187761, -80.1388223"
26.2487914,-80.1130928,1115,Pompano Beach Airpark,"26.2487914, -80.11309279999999"
26.194043,-80.1701998,1116,Banyan Air Service,"26.194043, -80.17019979999999"
26.0694119,-80.1559172,1117,Air Flight Charters,"26.0694119, -80.15591719999999"
26.2140857,-80.1552254,1118,AirMax System,"26.2140857, -80.15522539999999"
25.6860681,-80.3384883,1119,Baptist Hospital Heliport,"25.6860681, -80.3384883"
26.0021615,-80.2399883,1120,North Perry Airport,"26.0021615, -80.2399883"
25.7962654,-80.3515274,1121,TLD America Corporation,"25.7962654, -80.3515274"
26.2491979,-80.1192168,1122,Goodyear Airship Operations,"26.2491979, -80.11921679999999"
26.4662491,-80.1608417,1123,Antiquers Aerodrome Arprt-FD08,"26.4662491, -80.16084169999999"
25.7917251,-80.2942295,1124,Virgin Atlantic Airways,"25.7917251, -80.2942295"
26.1962172,-80.1644623,1125,Sano Jet Center,"26.1962172, -80.16446230000001"
26.009292,-80.210098,1126,Duty Free Americas,"26.009292, -80.210098"
26.2426908,-80.1086371,1127,Sheltair Pompano,"26.2426908, -80.1086371"
26.1741767,-80.1704389,1128,Matrix Aviation,"26.1741767, -80.1704389"
39.1272222,-77.0224999,1129,Norwood,"39.12722220000001, -77.0224999"
38.9531162,-77.4565388,1130,Dulles International Airport,"38.9531162, -77.45653879999999"
38.851242,-77.0402315,1131,Ronald Reagan Washington National Airport,"38.851242, -77.04023149999999"
38.7255746,-77.5123191,1132,Manassas Regional Airport,"38.72557460000001, -77.5123191"
39.0782543,-77.5543742,1133,Leesburg Executive Airport,"39.0782543, -77.5543742"
38.8553583,-77.0508139,1134,LuggEDGE Delivery 360,"38.8553583, -77.0508139"
39.108756,-77.149145,1135,A2 Global Shipping,"39.10875599999999, -77.14914499999999"
39.1672417,-77.161383,1136,Montgomery County Airpark,"39.16724170000001, -77.161383"
38.8564537,-77.0119022,1137,Anacostia Helicopter Facility,"38.8564537, -77.0119022"
38.9795446,-76.9227324,1138,College Park Airport - CGS,"38.9795446, -76.9227324"
38.8792788,-77.4844338,1139,Centreville Airport-Va16,"38.8792788, -77.48443379999999"
38.8502313,-77.3340245,1140,A2 Global Shipping,"38.8502313, -77.3340245"
38.7152542,-77.1803477,1141,Davison AAF,"38.7152542, -77.1803477"
38.7742827,-77.7997155,1142,The Meadows Airport,"38.77428270000001, -77.79971549999999"
38.6056763,-77.5847105,1143,Whitman Strip,"38.6056763, -77.5847105"
39.3584677,-77.3390134,1144,Ijamsville Airport,"39.35846769999999, -77.3390134"
38.7491243,-76.9564391,1145,Potomac Airfield,"38.7491243, -76.9564391"
38.8738501,-77.2409772,1146,Roubin & Janeiro Inc,"38.8738501, -77.2409772"
38.7162286,-77.6338797,1147,Skyview Airport,"38.71622860000001, -77.6338797"
39.125,-77.925,1148,Oehda,"39.125, -77.925"
39.5517407,2.7361649,1149,Palma de Mallorca Airport,"39.5517407, 2.7361649"
39.6044105,2.7044247,1150,Son Bonet,"39.6044105, 2.7044247"
39.603524,2.705263,1151,Balearic Helicopters,"39.60352400000001, 2.7052630000000013"
39.6794293,2.8756216,1152,Campo de Vuelo de Binissalem,"39.6794293, 2.8756216"
39.5470132,2.7314272,1153,Acciona Airport Services Sau,"39.54701319999999, 2.731427199999999"
39.5409574,2.7225558,1154,Mallorcair (FBO - 131.925),"39.540957399999996, 2.7225558"
39.578473,3.128555,1155,Aerodromo Mallorca,"39.578473, 3.128555"
39.547369,2.7304985,1156,The Airport Market,"39.547369, 2.7304985"
39.546266,2.728152,1157,Parkhaus Flughafen Palma,"39.546266, 2.728152"
39.5435628,2.7167099,1158,Aparcamiento aeropuerto,"39.5435628, 2.7167099"
39.5754104,2.6594355,1159,SIBA GROUP Spain division,"39.5754104, 2.6594355"
39.6577161,2.7272692,1160,Helipad,"39.65771609999999, 2.7272692"
39.6806336,2.8776841,1161,AerÃ³drom de Binissalem,"39.6806336, 2.8776840999999997"
39.4017531,2.8583048,1162,Flugplatz Cala Pi,"39.4017531, 2.8583048"
39.5152833,3.1201779,1163,Sa Valls ULM site,"39.51528330000001, 3.1201779"
39.5780343,3.1282104,1164,Escuela vuelo Es Cruce,"39.57803429999999, 3.1282104"
39.8758542,3.0147394,1165,Paumademayorcaairport,"39.8758542, 3.0147394"
55.6180236,12.6507628,1166,Copenhagen Airport,"55.61802360000001, 12.6507628"
55.5903848,12.12934,1167,Roskilde Airport,"55.5903848, 12.12934"
55.5355336,13.372383,1168,MalmÃ¶ Airport,"55.5355336, 13.372383"
55.7519704,12.2792272,1169,UL Flyveklubben Albatros,"55.7519704, 12.2792272"
55.5835722,12.1165038,1170,Flyvestation Skalstrup,"55.5835722, 12.1165038"
55.9472935,12.8686022,1171,Enoch Thulins flygplats,"55.94729350000001, 12.8686022"
55.6519012,12.5750137,1172,Modelflyveplads,"55.6519012, 12.5750137"
55.691024,12.6001675,1173,Nordic seaplanes,"55.691024, 12.6001675"
55.591381,12.1300859,1174,The association Roskilde Airshow,"55.59138100000001, 12.1300859"
55.3979604,13.0221012,1175,SÃ¶derslÃ¤tts flygklubb,"55.3979604, 13.0221012"
55.9381114,12.4704805,1176,NordsjÃ¦llands fjernstyrings klub / langstrup airfield,"55.93811139999999, 12.4704805"
55.9495892,12.865622,1177,Landskrona Flygklubb,"55.94958920000001, 12.865622"
55.62575,12.6568535,1178,Copenhagen Airport Terminal F,"55.62575, 12.6568535"
55.629262,12.643388,1179,ASE Handling (CPH Airport),"55.62926199999999, 12.643388"
55.628549,12.6723989,1180,Copenhagen Airport - RWY 22L,"55.62854900000001, 12.6723989"
55.7174446,12.6188542,1181,Copenhagen Helipad,"55.7174446, 12.6188542"
55.6485302,12.4628812,1182,Helipad,"55.6485302, 12.4628812"
55.6178422,12.4424726,1183,AvedÃ¸re Flyveplads,"55.6178422, 12.4424726"
55.7522209,12.2786408,1184,Villys flyveklub,"55.7522209, 12.2786408"
55.7522633,12.2785117,1185,EFK87,"55.7522633, 12.2785117"
55.8941163,38.0500766,1186,Chkalovsky Airport,"55.8941163, 38.0500766"
55.599648,37.2712341,1187,Vnukovo International Airport,"55.59964799999999, 37.2712341"
55.9736482,37.412503,1188,Sheremetyevo International Airport,"55.9736482, 37.412503"
55.7869504,37.8651094,1189,Ð’/Ð¿ Ð’Ð¾Ð»Ð³Ð°-Ð‘Ð°Ð»Ð°ÑˆÐ¸Ñ…Ð°,"55.78695039999999, 37.8651094"
55.5936414,37.2424323,1190,Vnukovo-3,"55.5936414, 37.2424323"
55.704592,37.615699,1191,ÐžÐžÐž Â«ÐŸÐ Ð•ÐœÐ¬Ð•Ð  Ð�Ð­Ð ÐžÂ»,"55.70459199999999, 37.615699"
55.782442,37.6012599,1192,Zal Vip,"55.782442, 37.6012599"
55.7737808,37.6303413,1193,Ooo A-Port,"55.7737808, 37.6303413"
55.9665633,37.4154854,1194,"Sheremetyevo Airport, Terminal F","55.9665633, 37.4154854"
55.969975,37.450737,1195,"Mezhdunarodnyy Aeroport Sheremet'yevo, Sluzhba Pogranichnogo Kontrolya","55.969975, 37.450737"
55.9786452,37.5257563,1196,Thunderbird Heliport,"55.9786452, 37.5257563"
55.8706805,37.4051267,1197,Aerosoyuz,"55.8706805, 37.4051267"
55.8513909,37.4022861,1198,Heliport,"55.8513909, 37.4022861"
55.8501365,37.5388942,1199,Dp Aero-Kamov,"55.8501365, 37.5388942"
55.6156331,37.2771607,1200,Express Line,"55.6156331, 37.2771607"
55.8081144,37.5393382,1201,Airport TechCentre,"55.80811440000001, 37.5393382"
56.1272351,37.2071893,1202,"""Geopoint Khorugvino""","56.1272351, 37.2071893"
55.7379494,37.5100711,1203,YUNEEC Ð Ð¾Ñ�Ñ�Ð¸Ñ�,"55.7379494, 37.51007109999999"
55.7592384,37.7579231,1204,Aeroklub,"55.75923840000001, 37.7579231"
56.2353482,37.5548771,1205,Aerodrom Paralet,"56.2353482, 37.5548771"
39.1272222,-77.0224999,1206,Norwood,"39.12722220000001, -77.0224999"
39.1774042,-76.6683922,1207,Baltimore/Washington International Thurgood Marshall Airport,"39.17740419999999, -76.6683922"
38.851242,-77.0402315,1208,Ronald Reagan Washington National Airport,"38.851242, -77.04023149999999"
39.3283353,-76.4236353,1209,Martin State Airport,"39.32833530000001, -76.4236353"
38.9795446,-76.9227324,1210,College Park Airport - CGS,"38.9795446, -76.9227324"
38.9750473,-76.3267278,1211,Bay Bridge Airport,"38.9750473, -76.3267278"
39.087949,-76.759341,1212,Tipton Airport,"39.08794899999999, -76.75934099999999"
